Codice Univoco Submisura;Regione;stato di avanzamento;Descrizione Regione;missione;Descrizione Submisura;progetto;in gara;aggiudicato;importo;progetto_n;in_gara_n;aggiudicato_n;projects_n;importo_procapite;progetto_procapite;in_gara_procapite;aggiudicato_procapite;popolazione
M2C1I1.01.00;001;progetto;PIEMONTE;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);54594852;0;0;54594852;6;0;0;6;12.873909623235212;12.873909623235212;0;0;4240736
M2C1I1.01.00;013;progetto;ABRUZZO;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);93028129;0;0;93028129;6;0;0;6;73.2585710235774;73.2585710235774;0;0;1269860
M2C1I1.01.00;006;progetto;FRIULI-VENEZIA GIULIA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);1094777;0;0;1094777;1;0;0;1;0.918289938441072;0.918289938441072;0;0;1192191
M2C1I1.01.00;008;progetto;EMILIA-ROMAGNA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);29760188;0;0;29760188;6;0;0;6;6.722535644913211;6.722535644913211;0;0;4426929
M2C1I1.01.00;020;progetto;SARDEGNA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);53330418;0;0;53330418;5;0;0;5;33.859980901926825;33.859980901926825;0;0;1575028
M2C1I1.01.00;001;aggiudicato;PIEMONTE;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);0;0;9894785;9894785;0;0;1;1;2.333270686975091;0;0;2.333270686975091;4240736
M2C1I1.01.00;009;progetto;TOSCANA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);21913600;0;0;21913600;3;0;0;3;6.001831750636511;6.001831750636511;0;0;3651152
M2C1I1.01.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);10000000;0;0;10000000;1;0;0;1;81.33056809401813;81.33056809401813;0;0;122955
M2C1I1.01.00;019;progetto;SICILIA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);77410967;0;0;77410967;4;0;0;4;16.120514175712866;16.120514175712866;0;0;4802016
M2C1I1.01.00;011;progetto;MARCHE;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);30913978;0;0;30913978;2;0;0;2;20.875988544331964;20.875988544331964;0;0;1480839
M2C1I1.01.00;015;progetto;CAMPANIA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);16500000;0;0;16500000;2;0;0;2;2.95055144018204;2.95055144018204;0;0;5592175
M2C1I1.01.00;006;in gara;FRIULI-VENEZIA GIULIA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);0;10000000;0;10000000;0;1;0;1;8.387917707816952;0;8.387917707816952;0;1192191
M2C1I1.01.00;007;progetto;LIGURIA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);16441488;0;0;16441488;2;0;0;2;10.941851055220734;10.941851055220734;0;0;1502624
M2C1I1.01.00;003;progetto;LOMBARDIA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);36729630;0;0;36729630;3;0;0;3;3.691144841259074;3.691144841259074;0;0;9950742
M2C1I1.01.00;010;progetto;UMBRIA;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);8919550;0;0;8919550;1;0;0;1;10.442762694977503;10.442762694977503;0;0;854137
M2C1I1.01.00;005;progetto;VENETO;M2;Realizzazione nuovi impianti di gestione rifiuti e ammodernamento di impianti esistenti (M2C1I1.01.00);11047200;0;0;11047200;1;0;0;1;2.2833034981841585;2.2833034981841585;0;0;4838253
M2C1I2.02.00;008;progetto;EMILIA-ROMAGNA;M2;Parco Agrisolare (M2C1I2.02.00);163449119;0;0;163449119;770;0;0;770;36.92155871485628;36.92155871485628;0;0;4426929
M2C1I2.02.00;003;progetto;LOMBARDIA;M2;Parco Agrisolare (M2C1I2.02.00);231328698;0;0;231328698;1165;0;0;1165;23.24738175303912;23.24738175303912;0;0;9950742
M2C1I2.02.00;016;progetto;PUGLIA;M2;Parco Agrisolare (M2C1I2.02.00);76582181;0;0;76582181;643;0;0;643;19.632167793087255;19.632167793087255;0;0;3900852
M2C1I2.02.00;013;progetto;ABRUZZO;M2;Parco Agrisolare (M2C1I2.02.00);19407421;0;0;19407421;130;0;0;130;15.28311861150048;15.28311861150048;0;0;1269860
M2C1I2.02.00;014;progetto;MOLISE;M2;Parco Agrisolare (M2C1I2.02.00);14643564;0;0;14643564;103;0;0;103;50.522922991995586;50.522922991995586;0;0;289840
M2C1I2.02.00;009;progetto;TOSCANA;M2;Parco Agrisolare (M2C1I2.02.00);51991005;0;0;51991005;407;0;0;407;14.239616701797132;14.239616701797132;0;0;3651152
M2C1I2.02.00;019;progetto;SICILIA;M2;Parco Agrisolare (M2C1I2.02.00);61170993;0;0;61170993;470;0;0;470;12.738606660202715;12.738606660202715;0;0;4802016
M2C1I2.02.00;012;progetto;LAZIO;M2;Parco Agrisolare (M2C1I2.02.00);34972803;0;0;34972803;273;0;0;273;6.127933532757023;6.127933532757023;0;0;5707112
M2C1I2.02.00;011;progetto;MARCHE;M2;Parco Agrisolare (M2C1I2.02.00);23001474;0;0;23001474;157;0;0;157;15.532731107162899;15.532731107162899;0;0;1480839
M2C1I2.02.00;001;progetto;PIEMONTE;M2;Parco Agrisolare (M2C1I2.02.00);111939450;0;0;111939450;677;0;0;677;26.396231691857263;26.396231691857263;0;0;4240736
M2C1I2.02.00;005;progetto;VENETO;M2;Parco Agrisolare (M2C1I2.02.00);138376570;0;0;138376570;834;0;0;834;28.60052378410141;28.60052378410141;0;0;4838253
M2C1I2.02.00;010;progetto;UMBRIA;M2;Parco Agrisolare (M2C1I2.02.00);21946244;0;0;21946244;151;0;0;151;25.69405610575353;25.69405610575353;0;0;854137
M2C1I2.02.00;006;progetto;FRIULI-VENEZIA GIULIA;M2;Parco Agrisolare (M2C1I2.02.00);45232573;0;0;45232573;253;0;0;253;37.9407100036823;37.9407100036823;0;0;1192191
M2C1I2.02.00;017;progetto;BASILICATA;M2;Parco Agrisolare (M2C1I2.02.00);13862131;0;0;13862131;96;0;0;96;25.83042677007187;25.83042677007187;0;0;536659
M2C1I2.02.00;018;progetto;CALABRIA;M2;Parco Agrisolare (M2C1I2.02.00);31577941;0;0;31577941;231;0;0;231;17.14980774452832;17.14980774452832;0;0;1841300
M2C1I2.02.00;020;progetto;SARDEGNA;M2;Parco Agrisolare (M2C1I2.02.00);33511112;0;0;33511112;294;0;0;294;21.27651825872302;21.27651825872302;0;0;1575028
M2C1I2.02.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M2;Parco Agrisolare (M2C1I2.02.00);40264157;0;0;40264157;339;0;0;339;37.44398814489123;37.44398814489123;0;0;1075317
M2C1I2.02.00;015;progetto;CAMPANIA;M2;Parco Agrisolare (M2C1I2.02.00);63140747;0;0;63140747;385;0;0;385;11.290910423940595;11.290910423940595;0;0;5592175
M2C1I2.02.00;007;progetto;LIGURIA;M2;Parco Agrisolare (M2C1I2.02.00);3535244;0;0;3535244;34;0;0;34;2.3527136529164983;2.3527136529164983;0;0;1502624
M2C1I2.02.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M2;Parco Agrisolare (M2C1I2.02.00);1375340;0;0;1375340;16;0;0;16;11.18571835224269;11.18571835224269;0;0;122955
M2C1I3.01.00;012;progetto;LAZIO;M2;Isole verdi (M2C1I3.01.00);26773100;0;0;26773100;15;0;0;15;4.691181809643827;4.691181809643827;0;0;5707112
M2C1I3.01.00;019;progetto;SICILIA;M2;Isole verdi (M2C1I3.01.00);152274621;0;0;152274621;103;0;0;103;31.71056093940545;31.71056093940545;0;0;4802016
M2C1I3.01.00;009;progetto;TOSCANA;M2;Isole verdi (M2C1I3.01.00);11631350;0;0;11631350;17;0;0;17;3.1856657843880507;3.1856657843880507;0;0;3651152
M2C1I3.01.00;016;progetto;PUGLIA;M2;Isole verdi (M2C1I3.01.00);8308268;0;0;8308268;7;0;0;7;2.1298598357487033;2.1298598357487033;0;0;3900852
M2C1I3.02.00;006;progetto;FRIULI-VENEZIA GIULIA;M2;Green communities (M2C1I3.02.00);4476996;0;0;4476996;72;0;0;72;3.7552674026225663;3.7552674026225663;0;0;1192191
M2C1I3.02.00;005;progetto;VENETO;M2;Green communities (M2C1I3.02.00);4299950;0;0;4299950;210;0;0;210;0.8887402126346018;0.8887402126346018;0;0;4838253
M2C1I3.02.00;009;progetto;TOSCANA;M2;Green communities (M2C1I3.02.00);10277826;0;0;10277826;381;0;0;381;2.8149542938776584;2.8149542938776584;0;0;3651152
M2C1I3.02.00;003;progetto;LOMBARDIA;M2;Green communities (M2C1I3.02.00);11503123.000000006;0;0;11503123.000000006;190;0;0;190;1.1560065570989586;1.1560065570989586;0;0;9950742
M2C1I3.02.00;001;progetto;PIEMONTE;M2;Green communities (M2C1I3.02.00);14832048;0;0;14832048;69;0;0;69;3.4975174120718666;3.4975174120718666;0;0;4240736
M2C1I3.02.00;007;progetto;LIGURIA;M2;Green communities (M2C1I3.02.00);2598899;0;0;2598899;55;0;0;55;1.7295737323508742;1.7295737323508742;0;0;1502624
M2C1I3.02.00;008;progetto;EMILIA-ROMAGNA;M2;Green communities (M2C1I3.02.00);9125849.999999993;0;0;9125849.999999993;164;0;0;164;2.0614403348235295;2.0614403348235295;0;0;4426929
M2C1I3.02.00;015;progetto;CAMPANIA;M2;Green communities (M2C1I3.02.00);4925899.000000002;0;0;4925899.000000002;139;0;0;139;0.8808556599176531;0.8808556599176531;0;0;5592175
M2C1I3.02.00;016;progetto;PUGLIA;M2;Green communities (M2C1I3.02.00);2387996;0;0;2387996;57;0;0;57;0.6121729304264812;0.6121729304264812;0;0;3900852
M2C1I3.02.00;008;aggiudicato;EMILIA-ROMAGNA;M2;Green communities (M2C1I3.02.00);0;0;2000000;2000000;0;0;10;10;0.4517804554805374;0;0;0.4517804554805374;4426929
M2C1I3.02.00;011;progetto;MARCHE;M2;Green communities (M2C1I3.02.00);4839999.000000001;0;0;4839999.000000001;59;0;0;59;3.268416755636501;3.268416755636501;0;0;1480839
M2C1I3.02.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M2;Green communities (M2C1I3.02.00);8783199.999999994;0;0;8783199.999999994;142;0;0;142;8.168009991472276;8.168009991472276;0;0;1075317
M2C1I3.02.00;020;progetto;SARDEGNA;M2;Green communities (M2C1I3.02.00);13669022.000000002;0;0;13669022.000000002;117;0;0;117;8.67858984094251;8.67858984094251;0;0;1575028
M2C1I3.02.00;014;progetto;MOLISE;M2;Green communities (M2C1I3.02.00);2742000;0;0;2742000;28;0;0;28;9.4603919403809;9.4603919403809;0;0;289840
M2C1I3.02.00;019;progetto;SICILIA;M2;Green communities (M2C1I3.02.00);7630073.000000006;0;0;7630073.000000006;66;0;0;66;1.58893119056663;1.58893119056663;0;0;4802016
M2C1I3.02.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M2;Green communities (M2C1I3.02.00);1999999.9999999993;0;0;1999999.9999999993;62;0;0;62;16.266113618803622;16.266113618803622;0;0;122955
M2C1I3.02.00;012;progetto;LAZIO;M2;Green communities (M2C1I3.02.00);7534621;0;0;7534621;78;0;0;78;1.3202160742596256;1.3202160742596256;0;0;5707112
M2C1I3.02.00;013;progetto;ABRUZZO;M2;Green communities (M2C1I3.02.00);7655987.000000001;0;0;7655987.000000001;121;0;0;121;6.029000834737689;6.029000834737689;0;0;1269860
M2C1I3.02.00;010;progetto;UMBRIA;M2;Green communities (M2C1I3.02.00);4000000;0;0;4000000;65;0;0;65;4.683089480961485;4.683089480961485;0;0;854137
M2C1I3.02.00;017;progetto;BASILICATA;M2;Green communities (M2C1I3.02.00);3891800;0;0;3891800;9;0;0;9;7.251904840876609;7.251904840876609;0;0;536659
M2C1I3.02.00;018;progetto;CALABRIA;M2;Green communities (M2C1I3.02.00);6977900;0;0;6977900;23;0;0;23;3.7896594797154184;3.7896594797154184;0;0;1841300
M2C1I3.02.00;001;in gara;PIEMONTE;M2;Green communities (M2C1I3.02.00);0;100000;0;100000;0;1;0;1;0.023580812387283715;0;0.023580812387283715;0;4240736
M2C1I3.03.00;012;aggiudicato;LAZIO;M2;Cultura e consapevolezza su temi e sfide ambientali (M2C1I3.03.00);0;0;75592;75592;0;0;1;1;0.013245228059305652;0;0;0.013245228059305652;5707112
M2C1I3.03.00;99;aggiudicato;ITALIA;M2;Cultura e consapevolezza su temi e sfide ambientali (M2C1I3.03.00);0;0;3449703;3449703;0;0;2;2;0.05861785847061133;0;0;0.05861785847061133;58850717
M2C1I3.03.00;99;in gara;ITALIA;M2;Cultura e consapevolezza su temi e sfide ambientali (M2C1I3.03.00);0;535888;0;535888;0;1;0;1;0.009105887359027419;0;0.009105887359027419;0;58850717
M2C2I2.02.00;010;progetto;UMBRIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);5170214.666666667;0;0;5170214.666666667;2;0;0;2;6.053144479944865;6.053144479944865;0;0;854137
M2C2I2.02.00;020;progetto;SARDEGNA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);13347845;0;0;13347845;1;0;0;1;8.474671561394464;8.474671561394464;0;0;1575028
M2C2I2.02.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);103206386.66666667;0;0;103206386.66666667;14;0;0;14;95.9776388420035;95.9776388420035;0;0;1075317
M2C2I2.02.00;013;progetto;ABRUZZO;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);27372099;0;0;27372099;5;0;0;5;21.55521002315216;21.55521002315216;0;0;1269860
M2C2I2.02.00;006;progetto;FRIULI-VENEZIA GIULIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);20563495.666666668;0;0;20563495.666666668;2;0;0;2;17.24849094370505;17.24849094370505;0;0;1192191
M2C2I2.02.00;007;progetto;LIGURIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);16221357.166666666;0;0;16221357.166666666;2;0;0;2;10.795353439494288;10.795353439494288;0;0;1502624
M2C2I2.02.00;003;progetto;LOMBARDIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);51527479.666666664;0;0;51527479.666666664;7;0;0;7;5.17825501522064;5.17825501522064;0;0;9950742
M2C2I2.02.00;001;progetto;PIEMONTE;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);72286072.16666666;0;0;72286072.16666666;6;0;0;6;17.045643059758177;17.045643059758177;0;0;4240736
M2C2I2.02.00;008;progetto;EMILIA-ROMAGNA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);20046853.666666664;0;0;20046853.666666664;8;0;0;8;4.528388340239173;4.528388340239173;0;0;4426929
M2C2I2.02.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);1369221.6666666667;0;0;1369221.6666666667;1;0;0;1;11.135957599663834;11.135957599663834;0;0;122955
M2C2I2.02.00;018;progetto;CALABRIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);29768866.999999993;0;0;29768866.999999993;7;0;0;7;16.167309509585614;16.167309509585614;0;0;1841300
M2C2I2.02.00;016;progetto;PUGLIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);14055925.5;0;0;14055925.5;1;0;0;1;3.603296279889624;3.603296279889624;0;0;3900852
M2C2I2.02.00;017;progetto;BASILICATA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);14055925.5;0;0;14055925.5;1;0;0;1;26.191539692803065;26.191539692803065;0;0;536659
M2C2I2.02.00;014;progetto;MOLISE;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);9506969;0;0;9506969;1;0;0;1;32.800748688931826;32.800748688931826;0;0;289840
M2C2I2.02.00;011;progetto;MARCHE;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);9274328.666666668;0;0;9274328.666666668;4;0;0;4;6.262887907913465;6.262887907913465;0;0;1480839
M2C2I2.02.00;005;progetto;VENETO;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);24732729.666666668;0;0;24732729.666666668;3;0;0;3;5.111913260151271;5.111913260151271;0;0;4838253
M2C2I2.02.00;009;progetto;TOSCANA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);5170214.666666667;0;0;5170214.666666667;2;0;0;2;1.4160502402164212;1.4160502402164212;0;0;3651152
M2C2I2.02.00;012;progetto;LAZIO;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);21536364.666666668;0;0;21536364.666666668;3;0;0;3;3.7736011956076325;3.7736011956076325;0;0;5707112
M2C2I2.02.00;015;progetto;CAMPANIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);38686135;0;0;38686135;1;0;0;1;6.917904929656172;6.917904929656172;0;0;5592175
M2C2I2.02.00;019;progetto;SICILIA;M2;Interventi su resilienza climatica delle reti (M2C2I2.02.00);22049593;0;0;22049593;1;0;0;1;4.591736678928184;4.591736678928184;0;0;4802016
M2C2I3.03.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M2;Sperimentazione dell'idrogeno per il trasporto stradale (M2C2I3.03.00);8187460;0;0;8187460;1;0;0;1;7.613996616811601;7.613996616811601;0;0;1075317
M2C2I3.04.00;015;progetto;CAMPANIA;M2;Sperimentazione dell'idrogeno per il trasporto ferroviario (M2C2I3.04.00);29068094;0;0;29068094;1;0;0;1;5.197994340305874;5.197994340305874;0;0;5592175
M2C2I3.04.00;016;progetto;PUGLIA;M2;Sperimentazione dell'idrogeno per il trasporto ferroviario (M2C2I3.04.00);37396574;0;0;37396574;2;0;0;2;9.58677078751001;9.58677078751001;0;0;3900852
M2C2I3.04.00;003;progetto;LOMBARDIA;M2;Sperimentazione dell'idrogeno per il trasporto ferroviario (M2C2I3.04.00);139203461;0;0;139203461;4;0;0;4;13.989254369171666;13.989254369171666;0;0;9950742
M2C2I3.04.00;019;progetto;SICILIA;M2;Sperimentazione dell'idrogeno per il trasporto ferroviario (M2C2I3.04.00);15420649;0;0;15420649;1;0;0;1;3.211286468016766;3.211286468016766;0;0;4802016
M2C2I3.04.00;020;progetto;SARDEGNA;M2;Sperimentazione dell'idrogeno per il trasporto ferroviario (M2C2I3.04.00);75785000;0;0;75785000;3;0;0;3;48.11660491115079;48.11660491115079;0;0;1575028
M2C2I3.04.00;018;progetto;CALABRIA;M2;Sperimentazione dell'idrogeno per il trasporto ferroviario (M2C2I3.04.00);45123215;0;0;45123215;1;0;0;1;24.506172269592135;24.506172269592135;0;0;1841300
M2C2I3.05.00;003;progetto;LOMBARDIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);16052631.578947369;0;0;16052631.578947369;2;0;0;2;1.6132095052758246;1.6132095052758246;0;0;9950742
M2C2I3.05.00;008;progetto;EMILIA-ROMAGNA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);2105263.1578947366;0;0;2105263.1578947366;2;0;0;2;0.4755583741900393;0.4755583741900393;0;0;4426929
M2C2I3.05.00;018;progetto;CALABRIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);1052631.5789473683;0;0;1052631.5789473683;1;0;0;1;0.5716784765911955;0.5716784765911955;0;0;1841300
M2C2I3.05.00;009;progetto;TOSCANA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);4122712.1578947366;0;0;4122712.1578947366;3;0;0;3;1.1291538007441861;1.1291538007441861;0;0;3651152
M2C2I3.05.00;007;progetto;LIGURIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);1052631.5789473683;0;0;1052631.5789473683;1;0;0;1;0.7005289273613148;0.7005289273613148;0;0;1502624
M2C2I3.05.00;010;progetto;UMBRIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);1052631.5789473683;0;0;1052631.5789473683;1;0;0;1;1.232391968674075;1.232391968674075;0;0;854137
M2C2I3.05.00;012;progetto;LAZIO;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);39605263.15789473;0;0;39605263.15789473;3;0;0;3;6.939633067985127;6.939633067985127;0;0;5707112
M2C2I3.05.00;005;progetto;VENETO;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);1052631.5789473683;0;0;1052631.5789473683;1;0;0;1;0.21756439337656966;0.21756439337656966;0;0;4838253
M2C2I3.05.00;015;progetto;CAMPANIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);3157894.736842105;0;0;3157894.736842105;3;0;0;3;0.5646988402262277;0.5646988402262277;0;0;5592175
M2C2I3.05.00;99;progetto;ITALIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);37500000;0;0;37500000;1;0;0;1;0.6372054906314906;0.6372054906314906;0;0;58850717
M2C2I3.05.00;019;progetto;SICILIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);3157894.736842105;0;0;3157894.736842105;3;0;0;3;0.6576185370565415;0.6576185370565415;0;0;4802016
M2C2I3.05.00;016;progetto;PUGLIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);1052631.5789473683;0;0;1052631.5789473683;1;0;0;1;0.2698465819639833;0.2698465819639833;0;0;3900852
M2C2I3.05.00;006;progetto;FRIULI-VENEZIA GIULIA;M2;Ricerca e sviluppo sull'idrogeno (M2C2I3.05.00);1052631.5789473683;0;0;1052631.5789473683;1;0;0;1;0.8829387060859949;0.8829387060859949;0;0;1192191
M2C2I4.01.01;003;in gara;LOMBARDIA;M2;Ciclovie Turistiche (M2C2I4.01.01);0;48198760;0;48198760;0;43;0;43;4.843735271198871;0;4.843735271198871;0;9950742
M2C2I4.01.01;008;progetto;EMILIA-ROMAGNA;M2;Ciclovie Turistiche (M2C2I4.01.01);24509192.000000004;0;0;24509192.000000004;17;0;0;17;5.536386962609972;5.536386962609972;0;0;4426929
M2C2I4.01.01;001;aggiudicato;PIEMONTE;M2;Ciclovie Turistiche (M2C2I4.01.01);0;0;9330677;9330677;0;0;9;9;2.2002494378334325;0;0;2.2002494378334325;4240736
M2C2I4.01.01;006;in gara;FRIULI-VENEZIA GIULIA;M2;Ciclovie Turistiche (M2C2I4.01.01);0;20009088;0;20009088;0;18;0;18;16.78345835524677;0;16.78345835524677;0;1192191
M2C2I4.01.01;009;progetto;TOSCANA;M2;Ciclovie Turistiche (M2C2I4.01.01);34062861;0;0;34062861;16;0;0;16;9.329346189914855;9.329346189914855;0;0;3651152
M2C2I4.01.01;007;aggiudicato;LIGURIA;M2;Ciclovie Turistiche (M2C2I4.01.01);0;0;29384229.8888889;29384229.8888889;0;0;17;17;19.55527789313155;0;0;19.55527789313155;1502624
M2C2I4.01.01;004;aggiudicato;TRENTINO ALTO ADIGE / SÜDTIROL;M2;Ciclovie Turistiche (M2C2I4.01.01);0;0;6966618.000000001;6966618.000000001;0;0;5;5;6.4786644310468455;0;0;6.4786644310468455;1075317
